Identifier,hyper_idx,n_frames,mean_gap_ms,std_gap_ms,util_bits,has_dos,has_fuzzy,has_imp
0018,179,25,200.0004166666637,0.09684048589615131,2775,0,0,0
0018,180,25,199.9945833333309,0.10270172797109188,2775,0,0,0
0018,181,25,200.00041666666846,0.10972214580544566,2775,0,0,0
0018,182,25,199.99916666666687,0.12300288675757742,2775,0,0,0
0018,183,25,200.00083333332933,0.10834392367422638,2775,0,0,0
0018,184,25,200.00458333333407,0.09596100506319746,2775,0,0,0
0018,185,25,200.00791666666848,0.09527895732057032,2775,0,0,0
0018,186,25,200.00250000000128,0.09918143234093647,2775,0,0,0
0018,187,25,199.99583333333248,0.11743329897995052,2775,0,0,0
0018,188,25,200.0087499999997,0.11573254397703589,2775,0,0,0
0018,189,25,200.0066666666669,0.0995060263165553,2775,0,0,0
0018,190,25,200.00250000000128,0.0995751846226937,2775,0,0,0
0018,191,25,200.0054166666653,0.11970903735580703,2775,0,0,0
0018,192,25,200.00791666666848,0.1335788048589076,2775,0,0,0
0018,193,25,200.0087499999997,0.13375228567462402,2775,0,0,0
0018,194,25,200.0016666666653,0.14834351048022118,2775,0,0,0
0018,195,25,200.00458333333407,0.14385920552198547,2775,0,0,0
0018,196,25,200.00916666667004,0.12659132007744836,2775,0,0,0
0018,197,25,200.0012499999997,0.1449831324574679,2775,0,0,0
0018,198,25,200.00166666667005,0.11794127747050409,2775,0,0,0
0018,199,25,200.00083333333407,0.14279558714952284,2775,0,0,0
0018,200,25,200.00250000000128,0.1323450693907069,2775,0,0,0
0018,201,25,199.9979166666653,0.13984398656716898,2775,0,0,0
0018,202,25,200.00041666666846,0.1303666790871056,2775,0,0,0
0018,203,25,199.99458333333564,0.1042563382036267,2775,0,0,0
0018,204,25,200.00833333332935,0.08159639095243217,2775,0,0,0
0018,205,25,199.9924999999981,0.0869907541410317,2775,0,0,0
0018,206,25,200.00166666667005,0.10054921645838687,2775,0,0,0
0018,207,13,199.99500000000126,0.1090871211845357,1443,0,0,0
0018,296238579,10,199.99557071261935,0.07261800755049784,1110,0,0,0
0018,296238580,28,177.77296348854347,54.44189875078062,3108,0,0,0
0018,296238581,25,200.0066637992859,0.09335729838523993,2775,0,0,0
0018,296238582,28,177.77777601171425,54.74043007486677,3108,0,0,0
0018,296238583,25,200.0054121017456,0.14729846029341634,2775,0,0,0
0018,296238584,28,170.37667168511283,78.76858748723149,3108,0,0,0
0018,296238585,25,200.00124971071878,0.08518747020586931,2775,0,0,0
0018,296238586,24,208.70000383128288,41.6998402771657,2664,0,0,0
0018,296238587,25,200.00000794728598,0.07464346538597617,2775,0,0,0
0018,296238588,25,199.9929149945577,0.10506815770087188,2775,0,0,0
0018,296238589,25,199.99916354815164,0.14491962645751305,2775,0,0,0
0018,296238590,24,208.69782696599546,41.67008803530757,2664,0,0,0
0018,296238591,24,208.68870486383852,41.71325946686048,2664,0,0,0
0018,296238592,18,258.8153025683235,117.55134784762095,1998,0,0,0
0018,296238593,25,200.0058392683665,0.07954630123281295,2775,0,0,0
0018,296238594,25,200.00958442687988,0.07063928142991868,2775,0,0,0
0018,296238595,24,208.69912271914276,41.69348924224689,2664,0,0,0
0018,296238596,25,200.00124971071878,0.10048230462340176,2775,0,0,0
0018,296238597,25,200.00333587328592,0.056110901748887,2775,0,0,0
0018,296238598,25,199.9983290831248,0.06800141358623048,2775,0,0,0
0018,296238599,24,208.69782696599546,41.70247952071544,2664,0,0,0
0018,296238600,24,208.70260570360267,41.710204617900715,2664,0,0,0
0018,296238601,22,228.5700071425665,71.70877968035859,2442,0,0,0
0018,296238602,25,200.01083612442017,0.06781916775692468,2775,0,0,0
0018,296238603,25,200.00124971071878,0.017551049163383323,2775,0,0,0
0018,296238604,25,200.00208417574564,0.0807683943941606,2775,0,0,0
0018,296238605,24,208.69434398153555,41.70973681536525,2664,0,0,0
0018,296238606,25,200.00124971071878,0.011121542384530851,2775,0,0,0
0018,296238607,24,208.69348360144573,41.70773657201248,2664,0,0,0
0018,296238608,25,200.00041524569193,0.03166049006295159,2775,0,0,0
0018,296238609,25,200.0016669432322,0.09694183657294035,2775,0,0,0
0018,296238610,24,208.69782696599546,41.70679941057337,2664,0,0,0
0018,296238611,25,200.00124971071878,0.036435875200288174,2775,0,0,0
0018,296238612,27,184.61653819450964,44.018075505497485,2997,0,0,0
0018,296238613,25,200.00124971071878,0.07345013465098137,2775,0,0,0
0018,296238614,27,176.9242286682129,55.40918039789058,2997,0,0,0
0018,296238615,23,218.18272633986038,58.81476542850113,2553,0,0,0
0018,296238616,25,200.00124971071878,0.03432950230690759,2775,0,0,0
0018,296238617,25,200.00416040420532,0.07084199359986651,2775,0,0,0
0018,296238618,25,200.00124971071878,0.03872295830958759,2775,0,0,0
0018,296238619,25,200.00709096590677,0.040159692730267996,2775,0,0,0
0018,296238620,25,200.00124971071878,0.07529244348080541,2775,0,0,0
0018,296238621,25,200.00083247820535,0.04787626362818068,2775,0,0,0
0018,296238622,25,200.00041524569193,0.033005634225102484,2775,0,0,0
0018,296238623,25,200.00124971071878,0.11303834055484552,2775,0,0,0
0018,296238624,25,200.00124971071878,0.06691119986741183,2775,0,0,0
0018,296238625,25,200.00124971071878,0.033521824681126265,2775,0,0,0
0018,296238626,25,200.00124971071878,0.06771614976189486,2775,0,0,0
0018,296238627,22,228.5699957893008,130.9356584706188,2442,0,0,0
0018,296238628,25,200.0016669432322,0.07872966099057535,2775,0,0,0
0018,296238629,24,208.696520846823,41.702734192699815,2664,0,0,0
0018,296238630,25,200.0016669432322,0.07372950456708365,2775,0,0,0
0018,296238631,25,200.00124971071878,0.06775909340393456,2775,0,0,0
0018,296238632,25,200.00124971071878,0.09597217238593557,2775,0,0,0
0018,296238633,22,228.5833245231992,71.71163016077945,2442,0,0,0
0018,296238634,24,208.7017349574877,41.70162456654717,2664,0,0,0
0018,296238635,23,218.17818554964933,58.85183269944154,2553,0,0,0
0018,296238636,24,208.696520846823,41.70492282511679,2664,0,0,0
0018,296238637,16,319.99133427937824,197.14884805933306,1776,0,0,0
0018,296238638,22,219.0490450177874,60.19795904225261,2442,0,0,0
0018,296238639,24,208.68783411772355,41.756969161623125,2664,0,0,0
0018,296238640,18,270.59058582081514,244.35480337654175,1998,0,0,0
0018,296238641,19,266.66833294762506,137.20058258072777,2109,0,0,0
0018,296238642,25,200.00124971071878,0.07720516738251416,2775,0,0,0
0018,296238643,25,200.0083327293396,0.07996095254620326,2775,0,0,0
0018,296238644,24,208.70260570360267,41.70365472415479,2664,0,0,0
0018,296238645,24,208.68738837864086,41.69824284504569,2664,0,0,0
0018,296238646,25,199.99792178471884,0.11761746787534705,2775,0,0,0
0018,296238647,24,208.69695621988046,41.75069033433747,2664,0,0,0
0018,296238648,22,228.5714263007754,71.68863962831203,2442,0,0,0
0018,296238649,23,218.1854464791038,58.84301166644468,2553,0,0,0
0018,296238650,25,199.99708731969199,0.12044609003103157,2775,0,0,0
0018,296238651,25,200.00624656677246,0.08671177025597193,2775,0,0,0
0018,296238652,25,200.00290870666504,0.07822578300574427,2775,0,0,0
0018,296238653,21,240.00500440597534,139.17049878066575,2331,0,0,0
0018,296238654,25,200.00500480333963,0.09664015337264154,2775,0,0,0
0018,296238655,25,200.00208417574564,0.057384998124502526,2775,0,0,0
0018,296238656,25,200.00250140825906,0.09129498853398525,2775,0,0,0
0018,296238657,23,218.17545457319778,85.28177910997515,2553,0,0,0
0018,296238658,25,200.0016669432322,0.06696254011365536,2775,0,0,0
0018,296238659,25,200.00124971071878,0.04044585258072895,2775,0,0,0
0018,296238660,25,199.9999980131785,0.07400519839205807,2775,0,0,0
0018,296238661,25,200.00124971071878,0.059421069158201764,2775,0,0,0
0018,296238662,25,200.00083247820535,0.08272485319873595,2775,0,0,0
0018,296238663,25,200.00124971071878,0.08099501586684149,2775,0,0,0
0018,296238664,25,200.0029186407725,0.0942563158391256,2775,0,0,0
0018,296238665,25,200.00124971071878,0.040993919452191475,2775,0,0,0
0018,296238666,25,200.00250140825906,0.058711049115095726,2775,0,0,0
0018,296238667,25,200.00124971071878,0.07302920286402059,2775,0,0,0
0018,296238668,25,200.00124971071878,0.0667885697446418,2775,0,0,0
0018,296238669,25,199.99457399050394,0.06940530649930313,2775,0,0,0
0018,296238670,25,200.00124971071878,0.05219903975223821,2775,0,0,0
0018,296238671,25,199.99166329701742,0.052630628880508665,2775,0,0,0
0018,296238672,25,200.00124971071878,0.05322495163902834,2775,0,0,0
0018,296238673,25,200.00124971071878,0.06052355759370056,2775,0,0,0
0018,296238674,25,200.00124971071878,0.021964176515145782,2775,0,0,0
0018,296238675,25,200.00208417574564,0.07803218848166861,2775,0,0,0
0018,296238676,4,199.9967098236084,0.011562686589223997,444,0,0,0
0034,0,12,373.3809090909091,1932.9819918843248,1332,0,1,0
0034,1,13,342.3125,1796.329838223811,1443,0,1,0
0034,2,13,342.2808333333333,1796.3440615187803,1443,0,1,0
0034,3,14,315.9338461538462,1913.928471449662,1554,0,1,0
0034,4,13,342.26166666666677,2085.5954781519545,1443,0,1,0
0034,5,12,373.3818181818184,2317.916126838149,1332,0,1,0
0034,6,15,293.4135714285713,1798.4815356576917,1665,0,1,0
0034,7,12,248.51545454545487,1860.5793287380338,1332,0,1,0
0034,8,9,341.70750000000004,2044.9884918624878,999,0,1,0
0034,9,8,390.52714285714325,2335.601526036451,888,0,1,0
0034,10,7,-44.39833333333235,1659.3569679537502,777,0,1,0
0034,11,9,91.76374999999925,2157.772821736984,999,0,1,0
0034,12,9,341.7399999999997,1581.8735023382867,999,0,1,0
0034,13,6,746.7060000000004,566.3378848620328,666,0,1,0
0034,14,10,414.8488888888898,1559.4023619839495,1110,0,1,0
0034,15,9,466.7200000000005,1696.9403283978074,999,0,1,0
0034,16,9,216.70875000000046,1636.5936451530547,999,0,1,0
0034,17,7,622.323333333334,925.2816925816004,777,0,1,0
0034,18,12,339.4218181818177,1761.92128992653,1332,0,1,0
0034,19,7,-44.37000000000069,1849.8709152478707,777,0,1,0
0034,20,8,104.80999999999848,2342.067403015271,888,0,1,0
0034,21,8,104.88142857142739,2778.8776181846542,888,0,1,0
0034,22,12,157.61363636363643,1874.5371191164675,1332,0,1,0
0034,23,9,216.7174999999997,2527.288697680072,999,0,1,0
0034,24,11,373.35199999999986,2309.7990220353713,1221,0,1,0
0034,25,10,414.8477777777784,1679.1724700263612,1110,0,1,0
0034,26,9,466.70625000000143,1774.1993718692027,999,0,1,0
0034,27,9,535.6024999999995,1752.73579068959,999,0,0,0
0034,28,13,311.1474999999994,1627.8572349850488,1443,0,1,0
0034,29,9,341.70500000000106,1313.9663594084693,999,0,1,0
0034,30,9,466.79125,1865.5852293616806,999,0,1,0
0034,31,11,373.3689999999996,1693.5413931328806,1221,0,1,0
0034,32,10,414.87222222222107,1495.8878304185878,1110,0,1,0
0034,33,9,-33.30249999999779,2301.460358423073,999,0,1,0
0034,34,9,341.7299999999983,1962.0631270389076,999,0,1,0
0034,35,10,414.8900000000013,1837.2788650746593,1110,0,1,0
0034,36,10,81.50555555555646,1834.5293299039324,1110,0,1,0
0034,37,9,341.6999999999995,1779.6444502203342,999,0,1,0
0034,38,9,466.7112499999995,1428.1438208231514,999,0,1,0
0034,39,9,91.70250000000024,1778.5005883026454,999,0,1,0
0034,40,10,81.50666666666793,2131.675836753798,1110,0,1,0
0034,41,10,414.85888888888985,2081.839291602778,1110,0,1,0
0034,42,12,339.41909090909076,1547.2388962500506,1332,0,1,0
0034,43,15,266.6957142857151,1871.251707620473,1665,0,1,0
0034,44,7,622.3649999999973,691.2968336612047,777,0,1,0
0034,45,10,414.85444444444397,1911.682989888167,1110,0,1,0
0034,46,15,266.6921428571446,1871.3423876835611,1665,0,1,0
0034,47,12,339.428181818182,2307.5258642572826,1332,0,1,0
